date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,in_band
2010-12-17,2010-12-20,USGG10YR Index,2,3.264952090271125,3.396827347397419,3.5394183843531812,3.3358,True
2010-12-17,2010-12-20,USGG30YR Index,2,4.313251030993845,4.432143669004079,4.560579535484684,4.4415,True
2010-12-20,2010-12-21,USGG2YR Index,2,0.48872907640760704,0.5767744757460778,0.6734912978843187,0.6055,True
2010-12-20,2010-12-21,USGG3YR Index,2,0.9708454134280624,1.067547068173733,1.1661326737817934,1.0007,True
2010-12-20,2010-12-21,USGG5YR Index,2,1.812463887384909,1.918197936682203,2.0264209196672085,1.9449,True
2010-12-20,2010-12-21,USGG7YR Index,2,2.495051857031371,2.612178816116268,2.733369713342338,2.6642,True
2010-12-20,2010-12-21,USGG10YR Index,2,3.2800526391944325,3.4058561491993573,3.539596129723247,3.3031,True
2010-12-20,2010-12-21,USGG30YR Index,2,4.3243863804161515,4.439095043447225,4.561653639520515,4.4183,True
2010-12-21,2010-12-22,USGG2YR Index,2,0.498877805565933,0.5876166370557967,0.6806356101576454,0.63,True
2010-12-21,2010-12-22,USGG3YR Index,2,0.9783975837519161,1.0697877564389304,1.1652262035969825,1.0492,True
2010-12-21,2010-12-22,USGG5YR Index,2,1.7991111596115827,1.9035416654782655,2.009780272644412,2.0028,True
2010-12-21,2010-12-22,USGG7YR Index,2,2.472735490570298,2.585659004375288,2.7032353404204628,2.7249,False
2010-12-21,2010-12-22,USGG10YR Index,2,3.2420057254020946,3.3697783324485826,3.4990226997773055,3.3458,True
2010-12-21,2010-12-22,USGG30YR Index,2,4.29394753410064,4.412529316367959,4.531596665726358,4.4464,True
2010-12-22,2010-12-23,USGG2YR Index,2,0.5296644450806236,0.626775321986802,0.721534611432001,0.6554,True
2010-12-22,2010-12-23,USGG3YR Index,2,1.0135047606732817,1.1145198555654083,1.2095644887073598,1.088,True
2010-12-22,2010-12-23,USGG5YR Index,2,1.8486016257391868,1.9541152617562596,2.0573033662785423,2.0485,True
2010-12-22,2010-12-23,USGG7YR Index,2,2.529786712455213,2.640830281229914,2.7520323344723017,2.7789,False
2010-12-22,2010-12-23,USGG10YR Index,2,3.303825210699603,3.4272536556430784,3.552288774849526,3.3892,True
2010-12-22,2010-12-23,USGG30YR Index,2,4.325195294773375,4.439186776180905,4.553149783390391,4.4698,True
2010-12-23,2010-12-24,USGG2YR Index,2,0.5702555346248461,0.6566610581027106,0.755057439536022,0.6474,True
2010-12-23,2010-12-24,USGG3YR Index,2,1.054967684578829,1.146130859458206,1.251224370030599,1.0883,True
2010-12-23,2010-12-24,USGG5YR Index,2,1.8903699051534146,1.9940307468570455,2.1122832256785293,2.0556,True
2010-12-23,2010-12-24,USGG7YR Index,2,2.5731450285422506,2.687495123835985,2.8162352247273255,2.7791,True
2010-12-23,2010-12-24,USGG10YR Index,2,3.3494251177452203,3.47643176745399,3.6190475684025896,3.3933,True
2010-12-23,2010-12-24,USGG30YR Index,2,4.3531593509987445,4.4650703938002625,4.592481112493617,4.4698,True
2010-12-24,2010-12-27,USGG2YR Index,2,0.562804386849366,0.6556838229442113,0.7473251701561001,0.6394,True
2010-12-24,2010-12-27,USGG3YR Index,2,1.052741272770828,1.1494276679673592,1.2430520014552697,1.067,True
2010-12-24,2010-12-27,USGG5YR Index,2,1.892775523770947,2.0017501229703485,2.105321737947079,2.0219,True
2010-12-24,2010-12-27,USGG7YR Index,2,2.575225078888299,2.6954834579940927,2.8132713144448602,2.7184,True
2010-12-24,2010-12-27,USGG10YR Index,2,3.3559988278113417,3.4857194030593712,3.6190540890901564,3.3294,False
2010-12-24,2010-12-27,USGG30YR Index,2,4.35233838659799,4.464447257595614,4.587900863466719,4.4019,True
2010-12-27,2010-12-28,USGG2YR Index,2,0.5492428738945544,0.6455749076280215,0.7408657378085587,0.7433,False
2010-12-27,2010-12-28,USGG3YR Index,2,1.029693300157081,1.1254072198794611,1.2271868370640322,1.159,True
2010-12-27,2010-12-28,USGG5YR Index,2,1.852616586164784,1.9603946469505376,2.071884516635917,2.145,False
2010-12-27,2010-12-28,USGG7YR Index,2,2.5154382868238727,2.6425381014791642,2.765727822555133,2.8712,False
2010-12-27,2010-12-28,USGG10YR Index,2,3.276530344171461,3.4208312500578897,3.5544508988075374,3.4795,True
2010-12-27,2010-12-28,USGG30YR Index,2,4.273652798382767,4.401030389439361,4.521639970085566,4.5319,False
2010-12-28,2010-12-29,USGG2YR Index,2,0.639365796162146,0.7362272259123641,0.8374006644664579,0.6329,False
2010-12-28,2010-12-29,USGG3YR Index,2,1.1306556797437082,1.2298097951265583,1.3360173671278537,1.0241,False
2010-12-28,2010-12-29,USGG5YR Index,2,1.9660543427717934,2.083073816426536,2.1992962686201127,2.0292,True
2010-12-28,2010-12-29,USGG7YR Index,2,2.648719679173475,2.779501827514427,2.9019262290691517,2.7185,True
2010-12-28,2010-12-29,USGG10YR Index,2,3.421985191328012,3.5708224261550168,3.709135617128375,3.3489,False
2010-12-28,2010-12-29,USGG30YR Index,2,4.394743939553389,4.525732026818854,4.646801447858994,4.4309,True
2010-12-29,2010-12-30,USGG2YR Index,2,0.5292155276962441,0.6221372321843328,0.7068191321934308,0.6408,True
2010-12-29,2010-12-30,USGG3YR Index,2,1.0138084354797932,1.1097800474880133,1.201554620939669,1.046,True
2010-12-29,2010-12-30,USGG5YR Index,2,1.849944505350092,1.9556301047188986,2.0632558404739063,2.0622,True
2010-12-29,2010-12-30,USGG7YR Index,2,2.524542658570112,2.6444826052994292,2.7651293866552873,2.7698,False
2010-12-29,2010-12-30,USGG10YR Index,2,3.2998381416465685,3.4324316544033975,3.5681424166312747,3.3646,True
2010-12-29,2010-12-30,USGG30YR Index,2,4.3115434859729005,4.4248693674727,4.549619858882986,4.4231,True
2010-12-30,2010-12-31,USGG2YR Index,2,0.5468623508793775,0.6374338426012385,0.7271374569736934,0.5934,True
2010-12-30,2010-12-31,USGG3YR Index,2,1.0344157994607033,1.1298921827864314,1.2207207895484853,0.9872,False
2010-12-30,2010-12-31,USGG5YR Index,2,1.8703298565328277,1.9819408182973783,2.0823986249508706,2.006,True
2010-12-30,2010-12-31,USGG7YR Index,2,2.552281703509808,2.6764110598055675,2.7883094271587088,2.7006,True
2010-12-30,2010-12-31,USGG10YR Index,2,3.33251298735557,3.467658854303732,3.5918840184155414,3.2935,False
2010-12-30,2010-12-31,USGG30YR Index,2,4.299364447920181,4.41695073128006,4.5274869873253785,4.3341,True
2010-12-31,2011-01-03,USGG2YR Index,2,0.5024616294607948,0.5886734199960575,0.6803020697767382,0.5933,True
2010-12-31,2011-01-03,USGG3YR Index,2,0.9880097518533871,1.078270859503454,1.173084578602563,0.9982,True
2010-12-31,2011-01-03,USGG5YR Index,2,1.8182562520432237,1.9246059492375367,2.030041785867585,2.0026,True
2010-12-31,2011-01-03,USGG7YR Index,2,2.495035421219724,2.6136574743782894,2.7291610277893623,2.7228,True
2010-12-31,2011-01-03,USGG10YR Index,2,3.2636334270530525,3.397107923280477,3.531712115762697,3.3324,True
2010-12-31,2011-01-03,USGG30YR Index,2,4.210455241168931,4.332734861004463,4.440705607496244,4.3971,True
2011-01-03,2011-01-04,USGG2YR Index,2,0.4982814261079312,0.583643146749781,0.6732116163819372,0.6171,True
2011-01-03,2011-01-04,USGG3YR Index,2,0.9874550795101324,1.0782582553607623,1.1690527977865905,1.0147,True
2011-01-03,2011-01-04,USGG5YR Index,2,1.8287741498684413,1.9364844693890686,2.0357589688934175,2.0059,True
2011-01-03,2011-01-04,USGG7YR Index,2,2.5159033684040635,2.631905034915773,2.742729469439668,2.7154,True
2011-01-03,2011-01-04,USGG10YR Index,2,3.2981627329070005,3.425369298512205,3.550023927461556,3.3287,True
2011-01-03,2011-01-04,USGG30YR Index,2,4.269431559827013,4.391973393994942,4.509865707029778,4.4106,True
2011-01-04,2011-01-05,USGG2YR Index,2,0.5101747168837679,0.6059631570270994,0.6979080818724958,0.7045,False
2011-01-04,2011-01-05,USGG3YR Index,2,0.9915297740206146,1.0954027088893503,1.1882640568183145,1.1293,True
2011-01-04,2011-01-05,USGG5YR Index,2,1.8283683504258634,1.939646927396955,2.0449302362840434,2.1383,False
2011-01-04,2011-01-05,USGG7YR Index,2,2.505583222601962,2.627635064217949,2.7397753848119506,2.8543,False
2011-01-04,2011-01-05,USGG10YR Index,2,3.27899116903759,3.4158363128118605,3.5398606079003834,3.4654,True
2011-01-04,2011-01-05,USGG30YR Index,2,4.280918226446266,4.402894041833297,4.523119059103594,4.5439,False
2011-01-05,2011-01-06,USGG2YR Index,2,0.6117702467946602,0.7059782553714897,0.8016521264990206,0.6648,True
2011-01-05,2011-01-06,USGG3YR Index,2,1.1050294890124146,1.2027973842964714,1.3025567774417566,1.0697,False
2011-01-05,2011-01-06,USGG5YR Index,2,1.9507745676757267,2.064245555884952,2.1726156074123555,2.0652,True
2011-01-05,2011-01-06,USGG7YR Index,2,2.6367773240551244,2.764616890005849,2.8838371454094722,2.7747,True
2011-01-05,2011-01-06,USGG10YR Index,2,3.420857599302735,3.5647937246584136,3.6947943619764,3.3932,False
2011-01-05,2011-01-06,USGG30YR Index,2,4.409710078264396,4.538109145470484,4.666161695090436,4.5112,True
2011-01-06,2011-01-07,USGG2YR Index,2,0.5650368165566432,0.6581192276752286,0.7527344735680979,0.5931,True
2011-01-06,2011-01-07,USGG3YR Index,2,1.052627897344747,1.147627506595625,1.2418239590177447,0.9833,False
2011-01-06,2011-01-07,USGG5YR Index,2,1.889083061999358,1.9965323613338208,2.099524021313165,1.9593,True
2011-01-06,2011-01-07,USGG7YR Index,2,2.569815324245191,2.68983208426308,2.8019877518013954,2.6807,True
2011-01-06,2011-01-07,USGG10YR Index,2,3.3501402599007744,3.4831590872436164,3.608972018734901,3.3237,False
2011-01-06,2011-01-07,USGG30YR Index,2,4.390849414333628,4.500589956442891,4.6240243166227115,4.4846,True
2011-01-07,2011-01-10,USGG2YR Index,2,0.48296271603011237,0.5744364463118263,0.665271078355939,0.5691,True
2011-01-07,2011-01-10,USGG3YR Index,2,0.9657537567906327,1.0620884474718777,1.156715702233624,0.9508,False
2011-01-07,2011-01-10,USGG5YR Index,2,1.8023308425311473,1.9115546200826903,2.016094777090729,1.913,True
2011-01-07,2011-01-10,USGG7YR Index,2,2.4801788212443387,2.6040118385857633,2.7218387339506807,2.6339,True
2011-01-07,2011-01-10,USGG10YR Index,2,3.2647614158399705,3.398328799252263,3.536371577288991,3.2832,True
2011-01-07,2011-01-10,USGG30YR Index,2,4.351990798241012,4.480667561134371,4.599934156654603,4.4611,True
2011-01-10,2011-01-11,USGG2YR Index,2,0.45325804726469626,0.5457006962017179,0.6349537607900687,0.585,True
2011-01-10,2011-01-11,USGG3YR Index,2,0.9329328768685534,1.0292712536379298,1.1233898774197395,0.9728,True
2011-01-10,2011-01-11,USGG5YR Index,2,1.7598355258281149,1.869626834986024,1.9734736945199018,1.9624,True
2011-01-10,2011-01-11,USGG7YR Index,2,2.4356917907881304,2.5582590060914807,2.6727377651149014,2.693,False
2011-01-10,2011-01-11,USGG10YR Index,2,3.214956487480358,3.3509506529197735,3.478619847449968,3.3396,True
2011-01-10,2011-01-11,USGG30YR Index,2,4.3373736282448,4.4594908973166705,4.572712005400777,4.4876,True
2011-01-11,2011-01-12,USGG2YR Index,2,0.47001475613197086,0.5604261637098231,0.661745035702475,0.6009,True
2011-01-11,2011-01-12,USGG3YR Index,2,0.960242072076256,1.0533208742474338,1.1570158764260612,1.0319,True
2011-01-11,2011-01-12,USGG5YR Index,2,1.8031987337699595,1.9077448884454486,2.0228317992773954,1.9788,True
2011-01-11,2011-01-12,USGG7YR Index,2,2.492424797483147,2.6083356316917925,2.7346554909041307,2.7053,True
2011-01-11,2011-01-12,USGG10YR Index,2,3.280928384981321,3.4118852162260245,3.5493975451907858,3.365,True
2011-01-11,2011-01-12,USGG30YR Index,2,4.363545215583882,4.478887205664302,4.599581622416319,4.531,True
2011-01-12,2011-01-13,USGG2YR Index,2,0.5065399135656161,0.5978254855534455,0.6855270672587026,0.5768,True
2011-01-12,2011-01-13,USGG3YR Index,2,0.9974070687189488,1.087766259257306,1.1819806536680288,0.9894,False
2011-01-12,2011-01-13,USGG5YR Index,2,1.8392391998588122,1.9385761293699928,2.043062345425542,1.8995,True
2011-01-12,2011-01-13,USGG7YR Index,2,2.5186491387072154,2.635049092666792,2.751540841128029,2.6239,True
2011-01-12,2011-01-13,USGG10YR Index,2,3.3052916895812063,3.434542709515397,3.564357367647939,3.2972,False
2011-01-12,2011-01-13,USGG30YR Index,2,4.407974933691383,4.530279428506512,4.646582497320031,4.4984,True
2011-01-13,2011-01-14,USGG2YR Index,2,0.4703049258352174,0.5587439742895115,0.6564621431729046,0.5685,True
2011-01-13,2011-01-14,USGG3YR Index,2,0.9469623889591606,1.038448750844193,1.1423938286980564,0.9894,True
2011-01-13,2011-01-14,USGG5YR Index,2,1.7688554479911487,1.8722628958797132,1.9899775086654512,1.9188,True
2011-01-13,2011-01-14,USGG7YR Index,2,2.4426419258608023,2.5572576601649244,2.6903667536151863,2.6459,True
2011-01-13,2011-01-14,USGG10YR Index,2,3.2192908633742015,3.3457859439919337,3.490193705920786,3.3231,True
2011-01-13,2011-01-14,USGG30YR Index,2,4.36900590968061,4.492886568414167,4.615933750919027,4.5301,True
2011-01-14,2011-01-17,USGG2YR Index,2,0.4645357372748342,0.5597457345731669,0.6495350777123561,0.5765,True
2011-01-14,2011-01-17,USGG3YR Index,2,0.9503866928735559,1.045861093387348,1.141409564516752,0.9947,True
2011-01-14,2011-01-17,USGG5YR Index,2,1.7813635168409765,1.890453328804788,1.996778346088917,1.9253,True
2011-01-14,2011-01-17,USGG7YR Index,2,2.4617943651679575,2.5854463900037543,2.702847056427995,2.6582,True
2011-01-14,2011-01-17,USGG10YR Index,2,3.24432473288267,3.38680455741673,3.5185212811549427,3.3291,True
2011-01-14,2011-01-17,USGG30YR Index,2,4.411766818024032,4.5340737921967635,4.6506640563867325,4.5281,True
2011-01-17,2011-01-18,USGG2YR Index,2,0.4720711637740672,0.5609494203108694,0.6560667685771308,0.5845,True
2011-01-17,2011-01-18,USGG3YR Index,2,0.9550258149809802,1.0492701387069079,1.1472903926924922,1.0,True
2011-01-17,2011-01-18,USGG5YR Index,2,1.7887237138808634,1.8948228278737904,2.0032053047269995,1.9517,True
2011-01-17,2011-01-18,USGG7YR Index,2,2.470221535761405,2.5859780758032302,2.70665316983924,2.6977,True
2011-01-17,2011-01-18,USGG10YR Index,2,3.257947630032187,3.385492345748718,3.5186363122687934,3.3663,True
2011-01-17,2011-01-18,USGG30YR Index,2,4.410507123202754,4.521298657792328,4.63639213994732,4.563,True
2011-01-18,2011-01-19,USGG2YR Index,2,0.47193547359853716,0.5669366598931354,0.6642758669464455,0.5683,True
2011-01-18,2011-01-19,USGG3YR Index,2,0.9604946018468706,1.061431067180667,1.1602297285963794,0.9787,True
2011-01-18,2011-01-19,USGG5YR Index,2,1.8086388370739042,1.9216583528669573,2.0264141729924394,1.9318,True
2011-01-18,2011-01-19,USGG7YR Index,2,2.4997986936926506,2.6249729953400287,2.737600801819728,2.6754,True
2011-01-18,2011-01-19,USGG10YR Index,2,3.29319045237,3.4320824761083415,3.5592353124727145,3.339,True
2011-01-18,2011-01-19,USGG30YR Index,2,4.436902877231902,4.563232404740467,4.681778412796774,4.5271,True
2011-01-19,2011-01-20,USGG2YR Index,2,0.4642066429737151,0.5535773536822779,0.6436522137919218,0.625,True
2011-01-19,2011-01-20,USGG3YR Index,2,0.951400737049534,1.046105309458576,1.140705037350035,1.064,True
2011-01-19,2011-01-20,USGG5YR Index,2,1.7958493127355648,1.901616704062441,2.006017162232793,2.0447,False
2011-01-19,2011-01-20,USGG7YR Index,2,2.4864283192357166,2.600810664026266,2.7165595841570678,2.7997,False
2011-01-19,2011-01-20,USGG10YR Index,2,3.27931262091066,3.4053104233431926,3.53591477046291,3.4488,True
2011-01-19,2011-01-20,USGG30YR Index,2,4.410751001481807,4.524988347721054,4.64268310631303,4.6093,True
2011-01-20,2011-01-21,USGG2YR Index,2,0.526577696992597,0.6236535645654746,0.7127388954062244,0.6087,True
2011-01-20,2011-01-21,USGG3YR Index,2,1.0259637001367896,1.1266343926555362,1.2216119948991881,1.0428,True
2011-01-20,2011-01-21,USGG5YR Index,2,1.8840798748343746,1.9973702672424518,2.103049876792957,2.0112,True
2011-01-20,2011-01-21,USGG7YR Index,2,2.5819531719490394,2.7120209733888263,2.827226837727771,2.7498,True
2011-01-20,2011-01-21,USGG10YR Index,2,3.382669385657407,3.5276955600389437,3.6579724241448908,3.4042,True
2011-01-20,2011-01-21,USGG30YR Index,2,4.474553771853884,4.601278055586316,4.72279755052424,4.565,True
2011-01-21,2011-01-24,USGG2YR Index,2,0.5086770047726621,0.6046359091830692,0.6923608233666523,0.625,True
2011-01-21,2011-01-24,USGG3YR Index,2,1.0027467678257336,1.1030062709937019,1.195443010816162,1.0535,True
2011-01-21,2011-01-24,USGG5YR Index,2,1.8534629478373628,1.9658286736615915,2.069715461526425,2.0078,True
2011-01-21,2011-01-24,USGG7YR Index,2,2.5466908250912965,2.669955518133036,2.7885848781258384,2.7448,True
2011-01-21,2011-01-24,USGG10YR Index,2,3.3380241253749974,3.481782458219545,3.6120022984451996,3.4044,True
2011-01-21,2011-01-24,USGG30YR Index,2,4.436734452189982,4.559376228191299,4.683965726825721,4.557,True
2011-01-24,2011-01-25,USGG2YR Index,2,0.5195982116093397,0.6205760726982887,0.7119160873956253,0.576,True
2011-01-24,2011-01-25,USGG3YR Index,2,1.0095590800271996,1.1136761625359115,1.2079533104363775,0.9946,False
2011-01-24,2011-01-25,USGG5YR Index,2,1.8539685511851147,1.9708506567107587,2.073281056823852,1.9378,True
2011-01-24,2011-01-25,USGG7YR Index,2,2.542511269225444,2.672646155147011,2.784710227309726,2.6678,True
2011-01-24,2011-01-25,USGG10YR Index,2,3.332262479422963,3.4746637798048785,3.5971283091334643,3.3284,False
2011-01-24,2011-01-25,USGG30YR Index,2,4.427232832848583,4.549705642475777,4.666208750763932,4.4896,True
2011-01-25,2011-01-26,USGG2YR Index,2,0.4748100746878389,0.5640200101057857,0.6597993171801333,0.625,True
2011-01-25,2011-01-26,USGG3YR Index,2,0.960957903050693,1.054775950089394,1.153061105567782,1.0214,True
2011-01-25,2011-01-26,USGG5YR Index,2,1.796618576335223,1.9035889204039298,2.015785518952369,1.9843,True
2011-01-25,2011-01-26,USGG7YR Index,2,2.4779551547192673,2.5980538321067894,2.723198848084209,2.7374,False
2011-01-25,2011-01-26,USGG10YR Index,2,3.2629478406353436,3.395365389755651,3.5310958709505647,3.4146,True
2011-01-25,2011-01-26,USGG30YR Index,2,4.369722120909787,4.485943139452893,4.617530929657056,4.5861,True
2011-01-26,2011-01-27,USGG2YR Index,2,0.5013184567187543,0.5920669446649256,0.6863506372731089,0.5778,True
2011-01-26,2011-01-27,USGG3YR Index,2,0.9919452540235577,1.090739822772862,1.18573891778924,0.9785,False
2011-01-26,2011-01-27,USGG5YR Index,2,1.8444390224907712,1.9521455733288535,2.0582530292850936,1.9802,True
2011-01-26,2011-01-27,USGG7YR Index,2,2.539049584593047,2.6571874957604367,2.774562732053763,2.7075,True
2011-01-26,2011-01-27,USGG10YR Index,2,3.336752493982319,3.469592541000287,3.5962197465144725,3.3873,True
2011-01-26,2011-01-27,USGG30YR Index,2,4.457026157079236,4.579404912575482,4.694409554748923,4.5691,True
2011-01-27,2011-01-28,USGG2YR Index,2,0.46657681218312647,0.5585557228291875,0.6521696436072265,0.5385,True
2011-01-27,2011-01-28,USGG3YR Index,2,0.9627552581185012,1.0610044335069635,1.1581571791799543,0.9355,False
2011-01-27,2011-01-28,USGG5YR Index,2,1.8194972515349277,1.9299232797174342,2.0354583640386363,1.9144,True
2011-01-27,2011-01-28,USGG7YR Index,2,2.5166356919706994,2.6407649071583865,2.759108729033685,2.6595,True
2011-01-27,2011-01-28,USGG10YR Index,2,3.3192754356792458,3.4588016426288224,3.5878471066123305,3.3214,True
2011-01-27,2011-01-28,USGG30YR Index,2,4.448200607701347,4.566555401362864,4.684865828192807,4.5282,True
2011-01-28,2011-01-31,USGG2YR Index,2,0.4218742370170652,0.5132852210916439,0.604475972519484,0.562,True
2011-01-28,2011-01-31,USGG3YR Index,2,0.9178806859410236,1.0098207295703907,1.1061487553555602,0.9569,True
2011-01-28,2011-01-31,USGG5YR Index,2,1.7649715578311516,1.8702103636452805,1.9772302243798796,1.9407,True
2011-01-28,2011-01-31,USGG7YR Index,2,2.4540488732366503,2.5755931376386716,2.6930407074481733,2.7064,False
2011-01-28,2011-01-31,USGG10YR Index,2,3.2529548751515622,3.3879088454920825,3.523673517644057,3.3704,True
2011-01-28,2011-01-31,USGG30YR Index,2,4.402464368076177,4.518596785797334,4.64017807836541,4.5711,True
2011-01-31,2011-02-01,USGG2YR Index,2,0.43675376993980064,0.5357559016727389,0.6288358527464383,0.6013,True
